ID;Start;End;Experience
114762;1993-07-07;1994-05-15;840
116227;2005-11-07;2006-09-15;189
117442;2011-02-28;2012-01-06;477
114359;2017-12-05;2018-10-15;90
116083;2015-05-06;2016-03-15;987
116190;2003-10-06;2004-08-15;308
117442;2017-07-05;2018-05-15;280
112964;2019-06-05;2020-04-15;466
114345;2018-11-02;2019-09-13;450
115967;2002-11-04;2003-09-15;780
115054;2003-02-18;2003-12-31;0
115560;2005-01-18;2005-11-30;239
113077;2011-07-19;2012-05-31;1097
114855;1998-06-02;1999-04-15;1200
114926;1999-02-01;1999-12-15;780
115358;2001-09-17;2002-07-31;817
116007;2008-09-01;2009-07-15;1009
117442;2015-02-16;2015-12-30;840
113485;2013-12-01;2014-10-15;561
116023;2012-07-01;2013-05-15;403
116065;2013-07-01;2014-05-15;356
116572;2005-05-17;2006-03-31;750
116655;2006-06-01;2007-04-15;800
115582;2000-07-24;2001-06-08;870
115985;2002-10-16;2003-08-31;846
116438;2005-06-14;2006-04-30;102
113911;2019-07-15;2020-05-31;466
114421;2020-03-16;2021-01-31;5110
116139;2007-05-14;2008-03-31;850
117442;2012-02-13;2012-12-31;962
115227;2002-11-04;2003-09-23;990
115329;2005-10-11;2006-08-31;750
116651;1999-07-12;2000-05-31;640
117442;2016-05-11;2017-03-31;215
113367;2013-09-09;2014-07-31;117
116241;2000-08-01;2001-06-22;758
110836;2019-09-09;2020-07-31;0
113273;2012-10-09;2013-08-31;481
113585;2017-07-24;2018-06-15;2433
115204;2003-11-17;2004-10-08;820
115406;2012-08-06;2013-06-28;390
112975;2018-08-07;2019-06-30;576
115064;1999-08-23;2000-07-15;880
115721;2007-05-08;2008-03-31;272
115920;2008-07-07;2009-05-31;3000
113548;2007-03-07;2008-01-31;1058
113846;2018-09-04;2019-07-31;0
117442;2013-02-04;2013-12-31;114
116061;2011-11-02;2012-09-28;842
117442;2013-04-03;2014-02-28;888
115667;2009-09-02;2010-07-31;390
116498;1999-10-04;2000-08-31;820
110636;2017-03-27;2018-02-23;2073
113644;2015-11-02;2016-09-30;329
113924;2008-09-16;2009-08-15;1457
115830;2001-09-17;2002-08-16;2830
113455;2013-07-01;2014-05-31;0
113879;2019-04-01;2020-02-29;0
116143;2005-10-01;2006-08-31;850
116158;2004-02-01;2004-12-31;1286
117442;2012-05-01;2013-03-31;1422
113294;2015-10-01;2016-08-31;0
116096;1999-09-14;2000-08-15;842
117442;2007-03-01;2008-01-31;1578
116374;2004-09-01;2005-08-04;700
116376;2005-04-12;2006-03-15;738
114226;2018-09-01;2019-08-05;1020
113266;2011-12-05;2012-11-09;0
114512;2018-10-01;2019-09-06;820
117442;2006-07-10;2007-06-15;426
116141;1992-11-23;1993-10-31;850
112937;2016-08-16;2017-07-25;0
115734;2004-09-06;2005-08-15;98
117442;2016-04-21;2017-03-31;454
110699;2019-05-06;2020-04-15;1063
114684;2005-07-05;2006-06-15;118
116616;1999-09-21;2000-08-31;700
116708;1992-05-05;1993-04-15;140
117442;2018-08-01;2019-07-12;510
113692;2010-07-19;2011-06-30;1384
113906;2017-06-19;2018-05-31;1188
114327;2020-01-20;2020-12-31;450
115458;2003-08-04;2004-07-15;1005
113975;2017-08-02;2018-07-15;11010
114315;2017-09-18;2018-08-31;90
113188;2016-01-18;2016-12-31;0
113203;2018-07-17;2019-06-30;0
116067;2013-07-17;2014-06-30;356
116491;2008-10-01;2009-09-15;820
117442;2012-10-16;2013-09-30;320
113650;2002-07-15;2003-06-30;1186
114075;2012-10-15;2013-09-30;760
115605;2010-06-15;2011-05-31;1090
114436;2019-07-15;2020-06-30;1460
114651;1991-06-15;1992-05-31;140
113438;2010-08-03;2011-07-22;2719
117442;2012-08-21;2013-08-09;445
117442;2015-01-12;2015-12-31;882
114716;2000-07-10;2001-06-29;210
116518;2005-07-11;2006-06-30;679
116606;2005-07-11;2006-06-30;1300
116636;2010-01-11;2010-12-31;900
113040;2018-09-10;2019-08-31;793
114752;1988-01-11;1988-12-31;740
114787;1987-08-11;1988-07-31;533
115383;2009-08-10;2010-07-31;450
117442;2013-04-10;2014-03-31;780
117442;2012-09-10;2013-08-31;1177
117442;2003-06-10;2004-05-31;2585
113601;2011-08-09;2012-07-31;0
114666;1996-01-09;1996-12-31;118
117442;2007-07-09;2008-06-30;100
117442;2019-09-09;2020-08-31;1145
113871;2018-08-07;2019-07-31;0
114476;2016-08-04;2017-07-28;150
116366;2000-08-07;2001-07-31;700
112921;2017-09-06;2018-08-31;810
113627;2014-08-06;2015-07-31;637
113828;2016-07-06;2017-06-30;0
116534;2004-10-06;2005-09-30;760
110703;2016-09-05;2017-08-31;0
113005;2018-07-03;2019-06-28;1587
113870;2018-03-05;2019-02-28;0
114100;2011-07-06;2012-06-30;547
114839;1991-02-05;1992-01-31;740
115035;1995-11-06;1996-10-31;840
115387;2010-07-05;2011-06-30;1560
115438;2008-05-05;2009-04-30;975
117442;2007-08-06;2008-07-31;900
117442;2016-09-05;2017-08-31;1468
110714;2017-04-04;2018-03-31;1647
113978;2018-09-03;2019-08-30;3016
114342;2019-08-05;2020-07-31;320
114563;2005-07-04;2006-06-30;540
115678;1999-09-20;2000-09-15;227
115901;2004-08-02;2005-07-29;2890
113240;2013-12-03;2014-11-30;0
114190;2016-08-03;2017-07-31;230
117442;2011-09-01;2012-08-28;100
117442;2012-09-03;2013-08-31;320
117442;2017-01-18;2018-01-15;660
113196;2017-08-02;2018-07-31;1829
114595;2008-07-02;2009-06-30;140
114675;1998-06-02;1999-05-31;183
114905;2004-09-02;2005-08-31;800
116309;1998-08-17;1999-08-15;113
117442;2013-09-02;2014-08-31;888
117442;2018-04-17;2019-04-15;123
112899;2013-07-01;2014-06-30;0
113392;2008-08-01;2009-07-31;0
113813;2017-04-01;2018-03-31;2819
114294;2017-09-01;2018-08-31;4000
114433;2018-08-01;2019-07-31;2920
114482;2017-09-01;2018-08-31;365
115964;2002-08-01;2003-07-31;560
116273;1991-04-02;1992-03-31;1145
116474;2002-10-01;2003-09-30;255
117442;2018-04-01;2019-03-31;123
117442;2019-07-02;2020-06-30;1568
117442;2013-04-10;2014-04-09;780
113345;2015-04-01;2016-03-31;545
113519;2002-07-15;2003-07-15;0
114123;2015-06-01;2016-05-31;314
114233;2019-09-01;2020-08-31;870
115228;2003-07-01;2004-06-30;990
117442;2003-09-01;2004-08-31;8000
115606;2010-07-13;2011-07-15;1090
113646;2016-02-01;2017-02-03;2429
114108;2012-06-12;2013-06-15;90
116056;2011-01-03;2012-01-06;240
114438;2019-06-11;2020-06-15;1460
115388;2010-07-26;2011-07-31;1560
116383;2007-09-11;2008-09-15;374
116454;2000-07-24;2001-07-30;830
113757;2014-07-07;2015-07-14;553
113017;2019-05-08;2020-05-15;97
115896;2002-05-07;2003-05-15;2670
114241;2016-02-22;2017-03-02;670
115728;2008-04-21;2009-04-30;98
117442;2007-08-07;2008-08-15;170
110869;2011-07-04;2012-07-13;0
113989;2018-11-19;2019-11-30;0
114533;2007-11-05;2008-11-15;300
114596;2008-08-06;2009-08-17;130
114817;1998-11-04;1999-11-15;860
115082;1997-01-20;1998-01-31;22
115136;2000-09-04;2001-09-15;120
116168;2006-07-04;2007-07-15;543
113066;2009-02-16;2010-02-28;7501
117442;2013-11-18;2014-11-30;286
114341;2019-06-03;2020-06-15;320
114465;2014-08-18;2015-08-31;114
114594;2008-06-02;2009-06-15;160
115547;1999-07-19;2000-07-31;748
117442;2008-06-17;2009-06-30;140
110679;2016-06-14;2017-06-28;1412
113211;2010-05-01;2011-05-15;91
115363;2003-11-17;2004-11-30;803
116187;2000-11-01;2001-11-15;308
116495;1998-08-17;1999-08-31;820
110848;2016-08-01;2017-08-16;417
113383;2015-07-01;2016-07-15;1657
117442;2019-07-15;2020-07-31;123
117442;2010-09-13;2011-09-30;660
113488;2014-02-10;2015-02-28;0
110696;2018-09-11;2019-09-30;8916
115164;1989-07-12;1990-07-31;967
116693;2011-09-12;2012-09-30;120
115844;1991-08-12;1992-08-31;1001
115341;2007-09-10;2008-09-30;870
112993;2018-01-08;2019-01-30;687
113063;2008-09-08;2009-09-30;339
116577;2007-01-09;2008-01-31;800
113606;2012-01-09;2013-01-31;638
115959;2013-08-20;2014-09-12;865
113442;2011-03-08;2012-03-31;0
114283;2015-09-07;2016-09-30;678
115235;2000-09-06;2001-09-30;990
114150;2016-09-05;2017-09-30;380
114332;2017-08-21;2018-09-15;450
115780;2001-11-05;2002-11-30;108
113245;2014-08-05;2015-08-31;0
113691;2010-07-05;2011-07-31;516
116377;2005-04-19;2006-05-15;738
117442;2013-06-04;2014-06-30;1012
115190;1999-07-05;2000-07-31;780
112919;2017-07-03;2018-07-31;118
112930;2019-04-03;2020-04-30;0
112989;2017-07-03;2018-07-31;423
113516;2012-07-18;2013-08-15;0
116113;1997-09-02;1998-09-30;864
116504;2001-07-18;2002-08-15;820
117442;2008-03-03;2009-03-31;3130
114225;2018-08-01;2019-08-30;1020
114300;2018-08-01;2019-08-30;5475
114809;1996-04-16;1997-05-15;1300
116179;1998-06-01;1999-06-30;230
117442;2008-07-01;2009-07-30;104
117442;2018-07-02;2019-07-31;1294
117442;2014-09-01;2015-09-30;253
117442;2012-07-02;2013-07-31;1936
110640;2017-09-05;2018-10-05;1566
113425;2014-07-01;2015-07-31;0
113504;2010-08-01;2011-08-31;190
113664;1992-03-16;1993-04-15;1177
113996;2018-05-01;2019-05-31;1620
116116;1999-09-01;2000-09-30;854
117442;2004-08-16;2005-09-15;1357
117442;2011-11-01;2012-11-30;1631
113297;2010-07-26;2011-08-26;159
114877;1999-08-16;2000-09-15;1040
115155;1999-07-01;2000-07-31;150
112946;2018-01-10;2019-02-15;275
113533;1993-02-23;1994-03-31;92
113615;2013-03-25;2014-04-30;91
113381;2015-11-09;2016-12-15;1731
113944;2013-01-09;2014-02-15;1464
114172;2017-04-24;2018-05-31;555
114863;2001-10-09;2002-11-15;1080
116578;2007-05-22;2008-06-27;800
112991;2017-07-10;2018-08-17;0
113205;2019-10-07;2020-11-13;0
113990;2019-07-08;2020-08-14;0
115742;1993-11-23;1994-12-31;98
114780;1999-08-23;2000-09-30;140
117442;2017-03-22;2018-04-30;280
113873;2018-09-24;2019-11-03;0
114293;2017-08-21;2018-09-30;4000
110847;2016-07-05;2017-08-15;0
115043;1998-08-05;1999-09-15;1000
116288;1997-06-04;1998-07-15;543
113433;2015-04-20;2016-05-31;1450
114265;2016-01-18;2017-02-28;600
114672;1996-11-19;1997-12-31;183
117442;2013-06-03;2014-07-15;277
113010;2019-04-03;2020-05-15;0
115910;1999-02-01;2000-03-15;180
117442;2015-10-16;2016-11-28;499
110695;2018-09-01;2019-10-16;2954
113292;2015-08-17;2016-09-30;2136
114048;2018-10-01;2019-11-15;1570
114139;2017-07-17;2018-08-31;432
116558;2003-06-01;2004-07-15;744
117442;2012-04-16;2013-05-31;140
113034;2017-10-17;2018-12-02;359
113722;2015-03-01;2016-04-15;92
115906;1997-01-13;1998-02-28;2890
115968;2003-05-01;2004-06-15;455
116199;2005-03-15;2006-04-30;230
115153;1998-07-15;1999-08-31;150
117442;1999-06-14;2000-07-31;90
113843;2018-03-12;2019-04-30;0
115879;2002-08-01;2003-09-19;709
114365;2018-07-02;2019-08-21;120
117442;2011-09-12;2012-10-31;325
114598;2008-11-10;2009-12-31;130
116393;2008-09-08;2009-10-31;745
114754;1991-07-09;1992-08-31;90
114643;1988-09-06;1989-10-31;316
113107;2011-06-21;2012-08-15;581
113422;2013-06-05;2014-07-31;0
114546;2009-10-05;2010-11-30;380
115945;2014-02-12;2015-04-09;999
117442;2011-09-06;2012-10-31;180
113131;2008-08-19;2009-10-15;3575
113985;2018-06-04;2019-07-31;0
113999;2019-08-05;2020-09-30;182
114320;2018-06-04;2019-07-31;90
114369;2019-08-05;2020-09-30;120
114662;1994-10-04;1995-11-30;740
114714;1998-07-20;1999-09-15;210
116469;1991-08-05;1992-09-30;996
113761;2001-11-19;2003-01-16;0
115172;1992-08-18;1993-10-15;1003
116152;1994-10-18;1995-12-15;865
110661;2018-09-17;2019-11-15;479
113261;2011-07-04;2012-08-31;1885
113608;2012-07-09;2013-09-06;0
114718;2000-08-01;2001-09-30;100
114875;1998-10-01;1999-11-30;720
115445;1997-11-01;1998-12-31;1005
115576;2009-09-01;2010-10-31;870
117442;2013-08-01;2014-09-30;752
114255;2018-07-01;2019-08-31;600
114542;2009-07-01;2010-08-31;400
114983;1991-08-01;1992-09-30;920
115963;2015-03-01;2016-04-30;560
116322;2004-07-01;2005-08-31;320
117442;1999-08-01;2000-09-30;740
117442;2019-08-01;2020-09-30;1451
110682;2016-10-21;2017-12-22;1300
113878;2019-07-01;2020-08-31;0
110748;2015-10-01;2016-12-02;0
114008;2010-03-29;2011-05-31;694
114228;2018-08-13;2019-10-15;1020
115111;1987-07-15;1988-09-15;780
115578;2010-01-11;2011-03-15;870
114431;2017-11-13;2019-01-16;2920
116268;2005-09-12;2006-11-15;1456
117442;2007-11-13;2009-01-15;100
113612;2012-09-11;2013-11-15;599
117442;1998-06-02;1999-08-06;111
117442;2012-01-09;2013-03-15;234
110838;2019-07-26;2020-09-30;2979
115829;2001-08-08;2002-10-15;840
117442;2007-10-09;2008-12-15;1423
113518;2001-07-23;2002-09-30;0
116617;2001-02-20;2002-04-30;700
117442;2000-03-06;2001-05-15;1422
113655;2003-07-07;2004-09-15;1707
115779;2001-11-05;2003-01-15;108
114028;2016-06-20;2017-08-31;0
114474;2016-06-20;2017-08-31;150
115352;1999-09-20;2000-11-30;830
117442;2016-06-20;2017-08-31;2606
114065;2011-02-02;2012-04-15;200
116650;1998-01-01;1999-03-15;640
115070;2002-07-03;2003-09-15;880
115222;2000-07-03;2001-09-15;434
115356;2000-07-03;2001-09-15;817
117442;2010-08-17;2011-10-31;180
113055;2019-06-17;2020-08-31;147
113762;2015-01-15;2016-03-31;366
114538;2008-07-16;2009-09-30;400
115062;1998-12-01;2000-02-15;880
117442;2005-03-16;2006-05-31;4253
114824;2002-02-12;2003-04-30;320
113189;2016-06-01;2017-08-18;0
115679;1999-11-15;2001-01-31;227
114810;1996-05-28;1997-08-15;860
117442;1998-07-13;1999-09-30;200
117442;2012-06-12;2013-08-31;660
115883;2003-08-12;2004-10-31;976
115430;2006-10-10;2007-12-31;890
117442;2016-07-04;2017-09-24;560
112961;2019-01-08;2020-03-31;1106
115318;2008-01-07;2009-03-31;908
115763;2011-11-08;2013-01-31;316
115786;2005-03-07;2006-05-31;102
113747;2013-10-21;2015-01-15;216
116305;2004-07-06;2005-09-30;113
117442;2011-12-27;2013-03-22;6500
117442;2014-10-06;2015-12-31;830
113700;2012-03-05;2013-05-31;595
114025;2015-07-06;2016-09-30;1398
114876;1998-10-05;1999-12-31;720
115361;2002-08-05;2003-10-31;803
115912;2000-06-05;2001-08-31;2890
113781;2016-07-04;2017-09-30;0
114625;1999-07-05;2000-09-30;290
114906;2004-10-04;2005-12-31;310
116598;2001-12-01;2003-02-28;920
113465;2014-04-01;2015-06-30;0
114298;2018-07-02;2019-09-30;430
114383;2011-04-05;2012-07-03;210
115439;2008-06-02;2009-08-31;975
115673;1997-12-15;1999-03-15;118
116465;2000-10-02;2001-12-31;830
117442;2016-03-02;2017-05-31;270
113344;2015-09-01;2016-11-30;0
115533;2007-10-02;2008-12-31;175
115826;2012-07-16;2013-10-15;840
115360;2002-07-15;2003-10-15;817
113811;2017-01-11;2018-04-15;645
113981;2019-02-11;2020-05-15;0
114000;2019-06-01;2020-09-04;0
115320;2008-03-11;2009-06-15;908
116017;2011-04-11;2012-07-15;1009
115717;2006-01-23;2007-04-30;5475
114110;2012-10-09;2014-01-15;90
114248;2017-08-09;2018-11-15;380
110063;2017-11-21;2019-02-28;111
117442;2014-12-01;2016-03-09;362
117442;2006-08-07;2007-11-15;380
115300;2007-05-22;2008-08-31;1300
114462;2014-06-04;2015-09-15;382
115311;2010-02-16;2011-05-31;1400
114115;2014-06-02;2015-09-15;140
115644;2005-03-02;2006-06-15;908
110677;2016-03-01;2017-06-15;1177
113390;2008-07-01;2009-10-15;0
115751;2007-01-15;2008-04-30;432
113112;2011-08-01;2012-11-15;571
114361;2018-02-13;2019-05-31;420
116175;1997-01-13;1998-04-30;413
115258;2001-10-15;2003-01-31;2000
117442;1997-09-01;1998-12-18;111
117442;2014-11-26;2016-03-14;589
115031;1993-07-13;1994-10-31;950
113102;2010-07-12;2011-10-31;3801
113120;2013-04-10;2014-07-31;90
114326;2019-09-11;2020-12-31;110
117442;2011-10-11;2013-01-31;2333
113674;2005-03-08;2006-06-30;852
115613;2011-10-10;2013-01-31;765
116408;1998-06-08;1999-09-30;196
110685;2017-08-07;2018-11-30;1521
113439;2010-09-07;2011-12-31;0
117442;2012-02-06;2013-05-31;320
113253;2015-09-07;2016-12-31;0
113748;2013-11-04;2015-02-28;1738
110697;2019-02-04;2020-05-31;1818
112998;2018-08-20;2019-12-15;177
115246;2003-07-22;2004-11-15;990
116524;1991-05-07;1992-08-31;679
114223;2018-06-04;2019-09-30;380
114893;2004-08-11;2005-12-07;830
115710;2005-01-17;2006-05-15;183
115019;1988-11-01;1990-02-28;980
116027;2012-09-03;2013-12-31;403
113648;1999-11-01;2001-02-28;360
116220;2002-09-16;2004-01-15;643
117442;2016-03-16;2017-07-15;678
113371;2014-07-01;2015-10-31;272
116260;2007-07-17;2008-11-15;490
116394;2008-10-01;2010-01-31;0
113016;2019-05-01;2020-08-31;1568
115577;2009-09-14;2011-01-15;870
116455;2003-04-14;2004-08-15;830
117442;2008-07-14;2009-11-15;217
110647;2016-07-13;2017-11-15;1048
114306;2015-07-13;2016-11-15;5475
114132;2016-03-09;2017-07-15;200
117442;2011-07-11;2012-11-15;1230
117442;2014-09-08;2016-01-15;900
116711;1996-08-20;1997-12-31;140
117442;2017-04-19;2018-08-31;660
113190;2016-04-18;2017-08-31;754
114412;2015-10-19;2017-03-02;210
115553;2000-01-01;2001-05-15;748
117442;2011-05-04;2012-09-15;380
114707;2007-04-02;2008-08-15;95
114812;1997-09-01;1999-01-15;860
115590;1991-12-01;1993-04-15;803
116612;1994-03-01;1995-07-15;1500
117442;2017-03-01;2018-07-15;210
117442;2004-05-17;2005-09-30;0
117442;2019-01-14;2020-05-31;123
111010;2012-05-14;2013-09-30;738
112981;2019-04-15;2020-08-31;0
115471;2004-10-27;2006-03-15;469
117442;2011-10-10;2013-02-28;100
113953;2014-08-18;2016-01-08;0
114955;1998-09-21;2000-02-11;900
117442;2012-01-09;2013-05-31;180
114039;2017-05-09;2018-09-30;932
114889;2003-03-10;2004-07-31;130
113122;2013-05-23;2014-10-15;543
114371;2019-10-07;2021-02-28;450
115508;2002-07-08;2003-11-30;514
117442;2013-04-08;2014-08-31;538
117442;2017-11-06;2019-03-31;958
114256;2018-02-19;2019-07-15;600
117442;2014-09-22;2016-02-15;217
114024;2015-04-07;2016-08-31;0
114761;1993-04-06;1994-08-31;840
113538;2004-02-03;2005-06-30;0
115392;2010-11-02;2012-03-31;450
116365;2000-04-03;2001-08-31;700
117442;2016-10-01;2018-02-28;780
117442;2012-09-03;2014-01-31;560
113270;2012-07-17;2013-12-15;0
114381;2011-02-15;2012-07-15;210
116243;1991-10-01;1993-02-28;758
113812;2017-04-01;2018-08-31;394
117442;2014-06-16;2015-11-15;105
115752;2007-08-01;2008-12-31;2453
117442;2009-09-28;2011-02-28;530
113694;2010-09-14;2012-02-15;124
113861;2018-05-14;2019-10-16;1742
115935;2013-02-20;2014-07-25;934
117442;2004-04-13;2005-09-15;500
117442;2015-05-11;2016-10-15;202
110743;2015-02-13;2016-07-21;1225
113907;2017-04-24;2018-09-30;91
117442;2005-03-09;2006-08-15;2555
117442;2014-06-23;2015-11-30;416
110708;2016-07-07;2017-12-15;9290
113708;2013-10-21;2015-03-31;713
115330;2005-12-05;2007-05-15;750
116630;2008-02-04;2009-07-15;900
117442;2014-02-03;2015-07-15;994
113952;2014-07-21;2015-12-31;0
114041;2017-10-03;2019-03-15;0
115608;2011-06-06;2012-11-15;765
117442;2007-11-19;2009-04-30;2555
114259;2019-02-18;2020-07-31;600
115102;1992-03-23;1993-09-03;1000
116516;2005-04-04;2006-09-15;723
114193;2016-10-17;2018-03-31;970
116115;1998-02-16;1999-07-31;854
114747;1989-06-01;1990-11-15;740
114814;1997-10-15;1999-03-31;95
114890;2003-09-15;2005-02-28;130
117442;2001-09-01;2003-02-15;90
115447;1998-03-16;1999-08-31;1005
117442;2015-06-01;2016-11-15;1148
113635;2015-01-12;2016-06-30;565
115698;2006-10-10;2008-03-28;272
117442;2013-10-01;2015-03-20;386
113216;2010-10-04;2012-03-23;0
114218;2017-08-07;2019-01-25;7200
116122;2001-09-10;2003-02-28;864
116203;2005-07-12;2006-12-31;210
117442;2009-11-09;2011-04-30;1107
113904;2017-02-13;2018-08-05;329
116710;1996-01-09;1997-06-30;140
117442;2006-07-11;2007-12-31;509
117442;2010-11-08;2012-04-30;172
117442;2006-02-06;2007-07-31;500
115854;2002-11-06;2004-04-30;983
110749;2017-06-06;2018-11-30;394
113484;2013-11-04;2015-04-30;99
114162;2018-02-19;2019-08-15;180
115205;1992-10-20;1994-04-15;420
117442;2016-03-07;2017-08-31;611
113915;2007-03-07;2008-08-31;639
114153;2017-03-06;2018-08-31;635
114353;2017-09-18;2019-03-15;840
114536;2008-05-06;2009-10-31;400
115037;1996-03-06;1997-08-31;840
113035;2018-03-05;2019-08-31;0
116129;2004-07-05;2005-12-31;217
117442;2012-03-05;2013-08-31;560
113524;2004-09-01;2006-02-28;442
116247;2002-06-03;2003-11-30;758
112978;2018-09-01;2020-02-29;10252
115066;2001-10-01;2003-03-31;880
115085;2002-10-02;2004-03-31;900
116542;2007-02-01;2008-07-31;890
116611;1994-02-15;1995-08-15;1500
117442;2017-02-15;2018-08-15;4824
113549;2007-04-02;2008-09-30;412
113678;2006-08-02;2008-01-31;0
114257;2018-03-22;2019-09-20;600
114883;2001-11-14;2003-05-15;420
115794;1990-07-17;1992-01-15;513
116718;2004-06-01;2005-11-30;140
113525;2004-09-13;2006-03-15;0
113570;2014-07-01;2015-12-31;1305
115962;2015-02-16;2016-08-19;560
114903;2004-02-09;2005-08-15;710
110870;2011-07-11;2013-01-15;0
114818;1998-12-09;2000-06-15;860
110756;2019-01-07;2020-07-15;0
114479;2016-11-21;2018-05-31;1825
115449;1999-11-22;2001-05-31;1005
115840;2002-10-28;2004-05-07;1001
117442;2017-11-20;2019-05-31;0
114124;2015-06-22;2016-12-31;314
115940;2013-09-01;2015-03-13;780
115735;2004-10-18;2006-04-30;98
114040;2017-06-19;2018-12-31;0
117442;2017-04-19;2018-10-31;2223
113925;2009-12-01;2011-06-15;2460
114632;2002-09-01;2004-03-15;120
115084;2002-06-18;2003-12-31;708
117442;2005-08-16;2007-02-28;120
113840;2018-01-15;2019-07-31;1079
113736;2012-10-01;2014-04-18;0
115450;2000-02-14;2001-08-31;1005
116672;2008-01-14;2009-07-31;480
117442;2016-01-13;2017-07-31;560
117442;2010-01-12;2011-07-31;2555
110810;2018-07-17;2020-02-05;3663
114645;1989-08-09;1991-02-28;316
115988;2006-01-09;2007-07-31;846
117442;2016-08-08;2018-02-28;560
114181;2018-07-10;2020-01-31;650
114770;2002-04-09;2003-10-31;640
115201;2003-09-08;2005-03-31;820
113041;2019-01-07;2020-07-31;404
115630;2014-01-20;2015-08-14;1050
117442;2015-09-07;2017-03-31;0
114961;2002-08-06;2004-02-29;400
115197;2001-11-05;2003-05-31;908
115858;1997-11-19;1999-06-15;983
113043;2018-11-19;2020-06-15;0
113896;2016-08-01;2018-02-28;0
115905;1996-08-01;1998-02-28;2890
116405;1996-10-01;1998-04-30;0
117442;2016-07-04;2018-01-31;278
113696;2011-02-01;2012-08-31;0
117442;2015-09-16;2017-04-15;203
114168;2019-06-17;2021-01-15;870
116126;2004-03-01;2005-09-30;217
116752;2001-08-27;2003-03-31;330
113579;2016-01-11;2017-08-15;0
116461;2006-10-16;2008-05-20;870
113602;2011-09-12;2013-04-17;0
112952;2017-02-08;2018-09-15;0
114319;2018-03-19;2019-10-25;90
114822;2001-07-23;2003-02-28;320
115468;2001-07-10;2003-02-15;114
117442;2004-06-07;2006-01-15;212
110712;2017-02-20;2018-10-01;374
117442;2007-02-20;2008-09-30;104
113221;2011-08-03;2013-03-15;466
117442;2015-10-19;2017-05-31;894
113475;2012-10-01;2014-05-15;0
113974;2017-06-19;2019-01-31;0
114483;2016-09-01;2018-04-15;365
114646;1989-08-16;1991-03-31;140
115697;2006-08-14;2008-03-28;272
110706;2016-02-15;2017-09-30;0
117442;2008-04-01;2009-11-15;100
113150;2013-03-12;2014-10-31;290
115995;2007-01-10;2008-08-31;117
117442;2015-02-09;2016-09-30;1350
115128;1991-08-07;1993-03-31;750
114466;2014-10-06;2016-05-31;150
115655;2007-05-08;2008-12-31;210
114266;2016-01-20;2017-09-15;600
115960;2015-01-14;2016-09-09;865
115470;2005-02-02;2006-09-30;469
113714;2014-08-18;2016-04-15;0
114285;2016-01-11;2017-09-08;678
116730;2007-07-03;2009-02-28;140
117442;2007-07-03;2009-02-28;104
113080;2012-02-01;2013-09-30;5261
114215;2017-07-01;2019-02-28;560
116177;1998-01-01;1999-08-31;413
113599;2011-08-01;2013-03-31;668
113893;2015-12-01;2017-07-31;2346
115340;2007-05-02;2008-12-31;870
115972;2004-05-01;2005-12-31;455
116009;2009-08-10;2011-04-15;359
116146;1997-09-15;1999-05-21;865
110681;2016-08-09;2018-04-15;3505
117442;2011-01-25;2012-09-30;1298
113272;2012-08-08;2014-04-15;315
115026;1991-01-09;1992-09-15;920
117442;2011-09-07;2013-05-15;461
114615;1996-10-21;1998-06-30;110
117442;2016-02-03;2017-10-13;1158
114129;2015-11-04;2017-07-15;200
114864;1999-02-15;2000-10-27;200
115907;1997-11-01;1999-07-15;2890
112999;2018-09-17;2020-05-31;402
115709;2005-01-01;2006-09-15;183
116652;1999-08-16;2001-04-30;800
115154;1999-06-01;2001-02-15;150
110645;2016-01-13;2017-09-30;394
114449;2012-09-12;2014-05-31;175
114811;1997-08-12;1999-04-30;860
114989;1997-04-29;1999-01-15;920
115424;2006-01-11;2007-09-30;850
116433;2004-08-11;2006-04-30;0
114528;2007-01-10;2008-09-30;240
116235;2004-08-09;2006-04-30;780
117442;2005-08-09;2007-04-30;320
115755;2008-06-17;2010-03-12;0
116333;2004-09-20;2006-06-15;320
113003;2017-10-04;2019-06-30;0
115206;1996-05-22;1998-02-15;820
115462;1997-11-10;1999-08-06;2400
114173;2017-07-19;2019-04-15;555
116064;2013-06-03;2015-02-28;356
117442;2014-03-05;2015-11-30;629
113515;2012-07-03;2014-03-31;274
114047;2018-09-03;2020-05-31;1254
114885;2002-03-19;2003-12-15;420
116754;2001-10-17;2003-07-15;330
115091;1997-09-01;1999-05-31;0
115495;2009-09-01;2011-05-31;420
115672;1997-09-01;1999-05-31;118
110745;2015-10-01;2017-06-30;239
113667;1999-11-01;2001-07-31;543
114844;1991-09-16;1993-06-15;1320
115551;2004-10-20;2006-07-21;748
114916;2001-11-13;2003-08-15;380
114324;2019-04-15;2021-01-15;110
117442;2013-07-22;2015-04-30;751
117442;2008-08-20;2010-05-31;2555
114790;1987-09-08;1989-06-19;328
114713;2008-06-02;2010-03-15;210
117442;2017-03-20;2018-12-31;864
113809;2016-08-01;2018-05-15;0
115239;2001-10-01;2003-07-15;990
113604;2011-11-01;2013-08-15;1065
114493;2017-10-16;2019-07-31;150
116039;2014-10-01;2016-07-15;836
116407;1998-06-01;2000-03-15;195
113888;2015-03-02;2016-12-15;0
114212;2016-11-14;2018-08-31;560
116703;2006-05-15;2008-02-29;140
115125;1990-11-14;1992-08-31;820
115846;1991-10-14;1993-07-31;804
